created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2018-01-20 21:56:45 UTC,6638,98993,100600,135.9,4301.3,144,-4277.8,3.816,35777
2018-01-20 21:57:11 UTC,6639,98943,100600,140.1,4304.3,145,-4277.8,3.814,35802
2018-01-20 21:57:32 UTC,6640,98887,100600,144.3,4309.7,147,-4277.8,3.816,35823
2018-01-20 21:57:58 UTC,6641,98827,100600,149.8,4315.3,150,-4277.8,3.809,35849
2018-01-20 21:58:25 UTC,6642,98764,100600,155.1,4320.5,152,-4277.8,3.816,35876
2018-01-20 21:58:52 UTC,6643,98700,100600,160.6,4326,151,-4277.8,3.816,35903
2018-01-20 21:59:13 UTC,6644,98654,100600,164.5,4328.9,152,-4277.8,3.813,35924
2018-01-20 21:59:40 UTC,6645,98592,100600,169.8,4334.1,152,-4277.8,3.816,35951
2018-01-20 22:00:01 UTC,6646,98543,100600,174.1,4339.5,154,-4277.8,3.814,35972
2018-01-20 22:00:33 UTC,6647,98468,100600,180.2,4345.7,155,-4277.8,3.813,36004
2018-01-20 22:00:55 UTC,6648,98417,100600,184.5,4349.9,156,-4277.8,3.809,36026
2018-01-20 22:01:22 UTC,6649,98354,100600,189.5,4354.9,157,-4277.8,3.813,36053
2018-01-20 22:01:43 UTC,6650,98322,100600,193.5,4357.4,156,-4277.8,3.816,36074
2018-01-20 22:02:11 UTC,6651,98254,100600,198.4,4363.4,156,-4277.8,3.816,36101
2018-01-20 22:02:41 UTC,6652,98175,100600,204.8,4370.3,157,-4277.8,3.809,36133
2018-01-20 22:03:04 UTC,6653,98136,100600,209.4,4374.8,158,-4277.8,3.809,36155
2018-01-20 22:03:31 UTC,6654,98068,100600,214.4,4378.6,158,-4277.8,3.809,36183
2018-01-20 22:03:58 UTC,6655,98004,100600,220.2,4384.5,159,-4277.8,3.814,36209
2018-01-20 22:04:25 UTC,6656,97951,100600,225.2,4389.1,160,-4277.8,3.816,36236
2018-01-20 22:04:56 UTC,6657,97876,100600,231.3,4396.7,160,-4277.8,3.809,36268
2018-01-20 22:05:18 UTC,6658,97824,100600,236,4401.5,163,-4277.8,3.814,36290
2018-01-20 22:05:45 UTC,6659,97756,100600,241.3,4406.8,163,-4277.8,3.819,36317
2018-01-20 22:06:07 UTC,6660,97725,100600,244.5,4409.6,162,-4277.8,3.814,36338
2018-01-20 22:06:28 UTC,6661,97738,100600,242.9,4409.6,159,-4277.8,3.809,36360
2018-01-20 22:06:53 UTC,6662,97760,100600,241.5,4409.6,149,-4281.1,3.809,36385
2018-01-20 22:07:15 UTC,6663,97765,100600,241.1,4409.6,124,-4281.1,3.814,36407
2018-01-20 22:07:42 UTC,6664,97810,100600,236.7,4409.6,119,-4285.2,3.816,36434
2018-01-20 22:08:09 UTC,6665,98587,100600,170.6,4409.6,134,-4351.3,3.809,36461
2018-01-20 22:08:40 UTC,6666,99274,100600,111.6,4409.6,134,-4410.3,3.809,36488
2018-01-20 22:09:01 UTC,6667,99284,100600,110.9,4409.6,125,-4410.3,3.809,36513
2018-01-20 22:09:23 UTC,6668,99287,100600,110.7,4409.6,124,-4410.3,3.813,36535
2018-01-20 22:09:50 UTC,6669,99288,100600,110.9,4409.6,119,-4410.3,3.809,36562
2018-01-20 22:10:11 UTC,6670,99288,100600,110.8,4409.6,129,-4410.3,3.809,36583
2018-01-20 22:10:39 UTC,6671,99289,100600,110.3,4409.6,128,-4410.3,3.813,36610
2018-01-20 22:11:10 UTC,6672,99296,100600,110.1,4409.6,120,-4412.1,3.814,36638
2018-01-20 22:11:44 UTC,6673,99305,100600,110.2,4409.6,112,-4412.1,3.813,36677
2018-01-20 22:12:08 UTC,6674,99300,100600,110.2,4409.6,121,-4412.1,3.809,36698
2018-01-20 22:12:34 UTC,6675,99287,100600,110.7,4409.6,116,-4412.1,3.808,36726
2018-01-20 22:13:13 UTC,6676,99295,100600,110.3,4409.6,115,-4412.1,3.808,36747
2018-01-20 22:13:37 UTC,6677,99289,100600,110.3,4409.6,115,-4412.1,3.809,36789
2018-01-20 22:14:26 UTC,6678,99293,100600,110.4,4409.6,119,-4412.1,3.803,36827
2018-01-20 22:15:08 UTC,6679,99292,100600,110.2,4409.6,119,-4412.1,3.803,36877
2018-01-20 22:16:01 UTC,6680,99304,100600,109.6,4409.6,119,-4412.1,3.803,36922
2018-01-20 22:16:36 UTC,6681,99298,100600,110.3,4409.6,119,-4412.1,3.806,36968
2018-01-20 22:17:18 UTC,6682,99296,100600,110,4409.6,119,-4412.1,3.803,37010
2018-01-20 22:17:59 UTC,6683,99297,100600,110.2,4409.6,119,-4412.1,3.8,37048
2018-01-20 22:18:23 UTC,6684,99293,100600,109.8,4409.6,119,-4412.1,3.808,37074
2018-01-20 22:18:50 UTC,6685,99296,100600,110.2,4409.6,119,-4412.1,3.803,37096
2018-01-20 22:19:21 UTC,6686,99305,100600,109.8,4409.6,119,-4412.1,3.803,37126
2018-01-20 22:19:49 UTC,6687,99312,100600,109.8,4409.6,119,-4412.1,3.802,37160
2018-01-20 22:20:33 UTC,6688,99298,100600,110.1,4409.6,119,-4412.1,3.803,37202
